,sample,path,fna_file,fsa_file,gff_file,tbl_file,contig_base
0,7PA3F_X1713,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1713,True,True,True,True,POCHMGNA
0,7PA3F_X1714,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1714,True,True,True,True,ILLIJHEJ
0,7PA3F_X1715,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1715,True,True,True,True,FKCLFLNA
0,7PA3F_X1716,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1716,True,True,True,True,MFLNPEBO
0,7PA3F_X1717,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1717,True,True,True,True,CNDCBEJH
0,7PA3F_X1718,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1718,True,True,True,True,LEBMJHKN
0,7PA3F_X1719,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1719,True,True,True,True,NEFNPHKB
0,7PA3F_X1720,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1720,True,True,True,True,ANANKILJ
0,7PA3F_X1721,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1721,True,True,True,True,ELJHLMFI
0,7PA3F_X1722,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3F_X1722,True,True,True,True,FLFOLLPJ
0,7PA3K_X1701,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3K_X1701,True,True,True,True,NCAMHEAH
0,7PA3N_X1723,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1723,True,True,True,True,EFGAOIGP
0,7PA3N_X1724,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1724,True,True,True,True,GHLBLELJ
0,7PA3N_X1725,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1725,True,True,True,True,JPMMFGCM
0,7PA3N_X1726,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1726,True,True,True,True,JNMJICKB
0,7PA3N_X1727,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1727,True,True,True,True,HGLDHPBK
0,7PA3N_X1728,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1728,True,True,True,True,OJBENIDO
0,7PA3N_X1729,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1729,True,True,True,True,DLCCKFNF
0,7PA3N_X1730,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1730,True,True,True,True,IKCFMMJO
0,7PA3N_X1731,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1731,True,True,True,True,EMHDLGPC
0,7PA3N_X1732,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1732,True,True,True,True,DNACLMCN
0,7PA3N_X1733,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1733,True,True,True,True,GKPOPILP
0,7PA3N_X1734,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1734,True,True,True,True,ECLKFDCI
0,7PA3N_X1735,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1735,True,True,True,True,DJAJBKHA
0,7PA3N_X1736,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1736,True,True,True,True,CNKHIPAM
0,7PA3N_X1737,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1737,True,True,True,True,CPIEIEHH
0,7PA3N_X1738,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1738,True,True,True,True,OCBGCELK
0,7PA3N_X1739,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1739,True,True,True,True,MHMIJLCP
0,7PA3N_X1740,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1740,True,True,True,True,DKAMANKM
0,7PA3N_X1741,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1741,True,True,True,True,IDCGCEJJ
0,7PA3N_X1742,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1742,True,True,True,True,AGIPPAKG
0,7PA3N_X1743,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1743,True,True,True,True,KIHHFBAA
0,7PA3N_X1744,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1744,True,True,True,True,FFFDEGOI
0,7PA3N_X1745,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1745,True,True,True,True,JNDONDHM
0,7PA3N_X1746,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1746,True,True,True,True,MGPLFGDP
0,7PA3N_X1747,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1747,True,True,True,True,AFMJBCDM
0,7PA3N_X1748,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1748,True,True,True,True,EBDFCEDI
0,7PA3N_X1749,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1749,True,True,True,True,IAICAFOA
0,7PA3N_X1750,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1750,True,True,True,True,FJGEJMGG
0,7PA3N_X1751,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1751,True,True,True,True,HGJFBENO
0,7PA3N_X1752,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1752,True,True,True,True,KENCGDJM
0,7PA3N_X1753,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1753,True,True,True,True,LHADHGLM
0,7PA3N_X1754,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1754,True,True,True,True,OICAEGMJ
0,7PA3N_X1755,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1755,True,True,True,True,CODOGONO
0,7PA3N_X1756,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1756,True,True,True,True,MGLLPGLI
0,7PA3N_X1757,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PA3N_X1757,True,True,True,True,IKFCIIGC
0,7PB4C_16YC74,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC74,True,True,True,True,NDGEIANF
0,7PB4C_16YC76,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC76,True,True,True,True,NHBBOMJE
0,7PB4C_16YC77,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC77,True,True,True,True,JPFDDKJO
0,7PB4C_16YC78,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC78,True,True,True,True,JCHKBAJG
0,7PB4C_16YC81,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC81,True,True,True,True,CKHNJOLH
0,7PB4C_16YC82,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC82,True,True,True,True,LNIPJFJO
0,7PB4C_16YC83,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC83,True,True,True,True,IBNLAGBA
0,7PB4C_16YC84,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC84,True,True,True,True,BAMIFMKH
0,7PB4C_16YC85,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC85,True,True,True,True,MBEKAPAJ
0,7PB4C_16YC86,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC86,True,True,True,True,OJAFKNLD
0,7PB4C_16YC87,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC87,True,True,True,True,GEDKJPLM
0,7PB4C_16YC88,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC88,True,True,True,True,CLBGMFJE
0,7PB4C_16YC89,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC89,True,True,True,True,EMMNJKNL
0,7PB4C_16YC90,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC90,True,True,True,True,CNFMHJGC
0,7PB4C_16YC91,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC91,True,True,True,True,ILNMIAIL
0,7PB4C_16YC93,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_16YC93,True,True,True,True,KCMEJBMJ
0,7PB4C_Z01_1_23YDC_A11,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_Z01_1_23YDC_A11,True,True,True,True,DFHOHCGP
0,7PB4C_Z01_3_23YDC_A33,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_Z01_3_23YDC_A33,True,True,True,True,JHCLBCLG
0,7PB4C_Z01_4_23YDC_A44,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_Z01_4_23YDC_A44,True,True,True,True,ILDGEOLJ
0,7PB4C_Z01_5_23YDC_A55,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4C_Z01_5_23YDC_A55,True,True,True,True,DIKIBKFM
0,7PB4F_16YC10,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC10,True,True,True,True,GAPIJOAG
0,7PB4F_16YC11,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC11,True,True,True,True,INBGPODF
0,7PB4F_16YC12,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC12,True,True,True,True,JGLOMEPE
0,7PB4F_16YC13,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC13,True,True,True,True,OIPAPNPN
0,7PB4F_16YC14,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC14,True,True,True,True,ACNFDHHJ
0,7PB4F_16YC15,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC15,True,True,True,True,CJJOJOIJ
0,7PB4F_16YC16,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC16,True,True,True,True,LGGKAHIN
0,7PB4F_16YC18,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC18,True,True,True,True,MCCJENAG
0,7PB4F_16YC19,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC19,True,True,True,True,OHNEIAHP
0,7PB4F_16YC20,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC20,True,True,True,True,JKHFCKPA
0,7PB4F_16YC21,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC21,True,True,True,True,KBFDPEBB
0,7PB4F_16YC22,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC22,True,True,True,True,APEFJBFB
0,7PB4F_16YC23,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC23,True,True,True,True,AKCBBFDP
0,7PB4F_16YC2,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC2,True,True,True,True,JIHNHEFG
0,7PB4F_16YC3,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC3,True,True,True,True,PDEBDHMA
0,7PB4F_16YC4,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC4,True,True,True,True,BOJJBLMI
0,7PB4F_16YC6,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC6,True,True,True,True,JIIKDGNL
0,7PB4F_16YC7,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC7,True,True,True,True,HDLNKBOG
0,7PB4F_16YC8,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC8,True,True,True,True,BBJCFNJP
0,7PB4F_16YC9,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_16YC9,True,True,True,True,HIKMKNBK
0,7PB4F_Z01_10_23YDC_A1010,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_10_23YDC_A1010,True,True,True,True,HELNFKNP
0,7PB4F_Z01_11_23YDC_A1111,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_11_23YDC_A1111,True,True,True,True,MBBCGBJM
0,7PB4F_Z01_12_23YDC_A1212,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_12_23YDC_A1212,True,True,True,True,NFMGAPMN
0,7PB4F_Z01_13_23YDC_B113,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_13_23YDC_B113,True,True,True,True,FAAGGMHJ
0,7PB4F_Z01_14_23YDC_B214,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_14_23YDC_B214,True,True,True,True,AOHOKCCN
0,7PB4F_Z01_15_23YDC_B315,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_15_23YDC_B315,True,True,True,True,ACPKBOGJ
0,7PB4F_Z01_6_23YDC_A66,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_6_23YDC_A66,True,True,True,True,OOJPFPIM
0,7PB4F_Z01_7_23YDC_A77,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_7_23YDC_A77,True,True,True,True,NOHHAGLF
0,7PB4F_Z01_8_23YDC_A88,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_8_23YDC_A88,True,True,True,True,ADPDCEAO
0,7PB4F_Z01_9_23YDC_A99,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4F_Z01_9_23YDC_A99,True,True,True,True,JHJGEJPD
0,7PB4K_16YC49,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC49,True,True,True,True,FOPJCLGB
0,7PB4K_16YC50,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC50,True,True,True,True,NKKJPMCJ
0,7PB4K_16YC51,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC51,True,True,True,True,EEFFBCHP
0,7PB4K_16YC54,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC54,True,True,True,True,FPJIHCLE
0,7PB4K_16YC55,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC55,True,True,True,True,OPMCBEEG
0,7PB4K_16YC56,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC56,True,True,True,True,GLIGMNLP
0,7PB4K_16YC57,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC57,True,True,True,True,EJKMHNOH
0,7PB4K_16YC58,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC58,True,True,True,True,NBHLCBLN
0,7PB4K_16YC60,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC60,True,True,True,True,PIPMAIPO
0,7PB4K_16YC61,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC61,True,True,True,True,BKPINHNF
0,7PB4K_16YC63,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC63,True,True,True,True,CIHJEBGE
0,7PB4K_16YC64,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC64,True,True,True,True,LCEEOLNJ
0,7PB4K_16YC65,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC65,True,True,True,True,EKDFMCEJ
0,7PB4K_16YC66,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC66,True,True,True,True,NPCJHBPI
0,7PB4K_16YC67,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC67,True,True,True,True,EHPBAGPP
0,7PB4K_16YC68,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC68,True,True,True,True,FPFLJHOK
0,7PB4K_16YC69,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC69,True,True,True,True,KDKFFGHN
0,7PB4K_16YC70,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC70,True,True,True,True,KCPDDJHN
0,7PB4K_16YC71,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC71,True,True,True,True,FHFJLOGJ
0,7PB4K_16YC72,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_16YC72,True,True,True,True,JDHPBGKB
0,7PB4K_Z01_19_23YDC_B719,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_Z01_19_23YDC_B719,True,True,True,True,EIOLJLPN
0,7PB4K_Z01_20_23YDC_B820,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_Z01_20_23YDC_B820,True,True,True,True,EIOKAGOE
0,7PB4K_Z01_21_23YDC_B921,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/7PB4K_Z01_21_23YDC_B921,True,True,True,True,IOFOICFN
