,gene,gains,losses,count,dist,subsize
2241,group_5283,1,0,27.0,0.308883,0.195853
2242,group_4030,1,0,27.0,0.308883,0.195853
2243,group_4463,1,0,27.0,0.308883,0.195853
2244,group_4521,1,0,27.0,0.308883,0.195853
2245,group_4591,1,0,27.0,0.308883,0.195853
2246,group_6729,1,0,27.0,0.308883,0.195853
2247,group_6761,1,0,36.0,0.244084,0.45702399999999993
2248,group_14263,1,0,27.0,0.308883,0.195853
2249,group_4676,1,0,27.0,0.308883,0.195853
2250,group_5320,1,0,27.0,0.308883,0.195853
2251,group_5388,1,0,27.0,0.308883,0.195853
2252,group_6639,1,0,27.0,0.308883,0.195853
2253,group_6770,1,0,27.0,0.308883,0.195853
2254,group_96,1,0,27.0,0.308883,0.195853
2255,group_3051,2,3,24.0,0.0,0.4514109999999999
2256,group_5285,1,0,27.0,0.308883,0.195853
2257,group_5627,0,2,17.0,0.0,0.354611
2258,group_6663,1,0,27.0,0.308883,0.195853
2259,group_1782,1,0,27.0,0.308883,0.195853
2260,group_1802,2,2,28.0,0.244084,0.37456100000000003
2261,acs_1,1,0,27.0,0.308883,0.195853
2262,group_1538,1,0,27.0,0.308883,0.195853
2263,puuP,0,4,35.0,0.0,0.4991099999999999
2264,group_1407,5,3,23.0,0.0,0.164178
2265,group_5284,1,0,27.0,0.308883,0.195853
2266,group_6730,1,0,27.0,0.308883,0.195853
2267,group_4718,1,0,27.0,0.308883,0.195853
2268,iolT_2,1,4,31.0,0.244084,0.4435799999999999
2269,group_4288,0,1,18.0,0.0,0.359871
2270,group_1026,1,0,27.0,0.308883,0.195853
2271,group_2543,0,2,17.0,0.0,0.332555
2272,group_3907,1,0,27.0,0.308883,0.195853
2273,group_6777,1,0,27.0,0.308883,0.195853
2274,group_981,1,0,27.0,0.308883,0.195853
2275,group_295,1,0,27.0,0.308883,0.195853
2276,group_1338,2,2,28.0,0.244084,0.377571
2277,dppB_2,1,0,27.0,0.308883,0.195853
2278,group_4184,1,1,26.0,0.308883,0.194825
2279,group_3307,1,0,27.0,0.308883,0.195853
2280,group_1090,0,3,19.0,0.0,0.40442399999999995
2281,group_1867,1,0,27.0,0.308883,0.195853
2282,group_1299,1,2,23.0,0.244084,0.39158999999999994
2283,add,1,0,36.0,0.244084,0.45702399999999993
2284,lnrL_1,2,1,29.0,0.244084,0.379836
2285,group_541,5,3,25.0,0.050052,0.29390900000000003
2286,malL,0,3,19.0,0.0,0.40442399999999995
2287,group_3242,0,0,45.0,0.0,0.5557239999999999
2288,group_2751,3,5,37.0,0.0,0.5389709999999994
2289,group_3496,0,0,45.0,0.0,0.5557239999999999
2290,group_1314,2,1,27.0,0.250205,0.19615300000000002
2291,group_915,2,3,28.0,0.0,0.44985299999999995
2292,group_3280,2,5,36.0,0.0,0.5384729999999994
2293,group_5550,0,1,18.0,0.0,0.359871
2294,group_3405,2,1,29.0,0.244084,0.379836
2295,group_872,2,2,25.0,0.244084,0.33390800000000004
2296,group_3000,0,4,25.0,0.0,0.46128499999999995
2297,group_125,4,1,16.0,0.021695,0.11091499999999999
2298,group_206,3,3,16.0,0.021695,0.30227400000000004
2299,group_1231,3,1,27.0,0.244084,0.354258
2300,group_2680,2,2,25.0,0.244084,0.33390800000000004
2301,group_4299,3,2,26.0,0.244084,0.33462100000000006
2302,group_483,5,5,24.0,0.0,0.258808
2303,cytR_3,4,1,22.0,0.050052,0.086447
2304,group_526,3,5,25.0,0.0,0.21793800000000005
2305,group_2287,1,1,18.0,0.0,0.11820599999999999
2306,iolG_3,9,4,21.0,0.0,0.45710699999999993
2307,group_1173,1,1,22.0,0.244084,0.4098649999999999
2308,group_886,2,1,23.0,0.030719999999999997,0.4123139999999999
2309,group_780,1,2,25.0,0.308883,0.193871
2310,group_5322,1,1,22.0,0.244084,0.4098649999999999
2311,group_1404,2,3,24.0,0.244084,0.33317700000000006
2312,group_4889,1,1,23.0,0.308883,0.14992499999999997
2313,group_2577,2,1,25.0,0.308883,0.18722199999999994
2314,group_5598,1,1,23.0,0.308883,0.14992499999999997
2315,group_333,2,2,25.0,0.25182,0.19323599999999996
2316,group_6949,1,1,23.0,0.308883,0.14992499999999997
2317,oppD_3,2,1,25.0,0.308883,0.18722199999999994
2318,group_5599,1,1,23.0,0.308883,0.14992499999999997
2319,group_961,1,2,18.0,0.0,0.362697
2320,group_4244,0,4,41.0,0.0,0.5492649999999999
2321,group_3076,1,1,23.0,0.308883,0.14992499999999997
2322,group_1110,1,8,34.0,0.0,0.49743299999999996
2323,group_1118,2,1,23.0,0.030719999999999997,0.4123139999999999
2324,group_1237,2,1,25.0,0.308883,0.18722199999999994
2325,group_4289,2,5,36.0,0.0,0.5384729999999994
2326,group_329,3,7,24.0,0.0,0.23347900000000002
2327,group_3551,1,1,23.0,0.308883,0.14992499999999997
2328,group_1872,0,8,32.0,0.0,0.46588699999999994
2329,group_6948,1,1,23.0,0.308883,0.14992499999999997
2330,group_2771,2,2,24.0,0.308883,0.18456199999999995
2331,group_1473,2,2,19.0,0.244084,0.356307
2332,group_4283,0,1,18.0,0.0,0.359871
2333,araQ_5,4,3,26.0,0.033531,0.33694900000000005
2334,group_6955,2,3,24.0,0.244084,0.32853000000000004
2335,group_1285,3,3,23.0,0.05178,0.39173899999999995
2336,group_2516,8,3,18.0,0.0,0.13688599999999995
2337,group_6967,2,1,16.0,0.038001,0.32389100000000004
2338,group_278,5,6,28.0,0.0,0.48589499999999997
2339,lpqB,2,3,26.0,0.0,0.44579799999999997
2340,group_1486,3,1,18.0,0.050052,0.04051900000000001
2341,group_290,1,3,33.0,0.244084,0.4546279999999999
2342,group_404,7,2,19.0,0.033531,0.10267200000000001
2343,group_5584,1,4,20.0,0.244084,0.38710799999999995
2344,group_2207,1,1,35.0,0.244084,0.45550299999999994
2345,group_3977,2,3,20.0,0.0,0.19746399999999992
2346,group_1939,3,1,16.0,0.050052,0.28094600000000003
2347,group_3720,0,2,17.0,0.0,0.358143
2348,oppF_2,1,0,27.0,0.308883,0.195853
2349,appA,1,0,27.0,0.308883,0.195853
2350,ytpA,1,2,25.0,0.308883,0.189447
2351,group_6767,1,1,35.0,0.244084,0.45550299999999994
2352,group_1967,1,1,23.0,0.308883,0.14992499999999997
2353,group_314,2,2,23.0,0.252307,0.150084
2354,group_1895,2,8,30.0,0.0,0.5287819999999996
2355,group_5556,0,1,18.0,0.0,0.359871
2356,group_1306,4,3,23.0,0.0,0.17559799999999998
2357,group_332,8,0,13.0,0.030719999999999997,0.030653000000000007
2358,group_5507,2,4,32.0,0.0,0.4141559999999999
2359,luxS_2,1,2,18.0,0.244084,0.36393699999999995
2360,group_2178,8,2,17.0,0.028270999999999998,0.07995200000000001
2361,group_1445,4,2,15.0,0.052435999999999997,0.2939310000000001
2362,group_2652,1,3,17.0,0.0,0.33610199999999996
2363,group_245,2,2,19.0,0.244084,0.35032
2364,group_1379,3,6,27.0,0.0,0.40445299999999995
2365,group_5386,2,2,24.0,0.308883,0.18654499999999996
2366,group_1551,1,2,13.0,0.0,0.353788
2367,group_3415,1,0,27.0,0.308883,0.195853
2368,group_2074,3,0,22.0,0.05178,0.12087899999999997
2369,group_2585,2,1,14.0,0.0,0.145303
2370,group_3555,3,1,23.0,0.033531,0.14758199999999996
2371,group_6950,2,1,17.0,0.05178,0.34008700000000003
2372,pdhR,1,1,13.0,0.0,0.14462799999999998
2373,group_2444,1,3,11.0,0.0,0.109602
2374,group_1206,3,0,22.0,0.05178,0.12087899999999997
2375,group_1072,1,1,13.0,0.0,0.14462799999999998
2376,group_204,4,0,19.0,0.038001,0.08444599999999998
2377,group_3690,1,4,17.0,0.0,0.18627699999999997
2378,group_1168,5,1,23.0,0.244084,0.388692
2379,argC_2,4,1,14.0,0.0,0.10721
2380,group_1905,3,1,13.0,0.0,0.10412400000000001
2381,group_767,3,2,19.0,0.0,0.40257799999999994
2382,argJ,3,1,13.0,0.0,0.10412400000000001
2383,group_188,2,2,13.0,0.0,0.14201299999999997
2384,yhcR,1,1,16.0,0.244084,0.338359
2385,group_3566,3,2,16.0,0.052435999999999997,0.10489799999999999
2386,group_1305,1,1,21.0,0.308883,0.14129399999999992
2387,group_2891,4,1,21.0,0.065317,0.16993800000000003
2388,group_4294,1,1,16.0,0.244084,0.338359
2389,group_4874,1,1,16.0,0.244084,0.338359
2390,polA_2,1,1,16.0,0.244084,0.338359
2391,group_3739,1,1,16.0,0.244084,0.338359
2392,group_4873,1,1,16.0,0.244084,0.338359
2393,group_4875,1,1,16.0,0.244084,0.338359
2394,group_4880,1,1,16.0,0.244084,0.338359
2395,group_6941,1,1,16.0,0.244084,0.338359
2396,group_781,2,1,17.0,0.244084,0.341019
2397,araB_1,1,1,10.0,0.0,0.104078
2398,group_2447,3,1,12.0,0.0,0.105395
2399,group_4290,1,1,16.0,0.244084,0.338359
2400,group_4872,1,1,16.0,0.244084,0.338359
2401,group_5572,1,1,16.0,0.244084,0.338359
2402,group_5577,3,3,25.0,0.244084,0.36490100000000003
2403,group_5589,1,1,16.0,0.244084,0.338359
2404,group_5593,1,1,16.0,0.244084,0.338359
2405,group_2678,1,1,16.0,0.244084,0.338359
2406,group_3202,1,1,16.0,0.244084,0.338359
2407,group_4871,1,1,16.0,0.244084,0.338359
2408,group_4876,1,1,16.0,0.244084,0.338359
2409,group_4881,1,1,16.0,0.244084,0.338359
2410,group_5588,1,1,16.0,0.244084,0.338359
2411,group_5591,1,1,16.0,0.244084,0.338359
2412,group_6942,1,1,16.0,0.244084,0.338359
2413,group_6944,1,1,16.0,0.244084,0.338359
2414,group_3742,1,1,16.0,0.244084,0.338359
2415,metK_2,1,1,16.0,0.244084,0.338359
2416,group_5592,1,1,16.0,0.244084,0.338359
2417,group_983,3,5,20.0,0.308883,0.15594499999999997
2418,group_5594,1,1,16.0,0.244084,0.338359
2419,group_6943,1,1,16.0,0.244084,0.338359
2420,group_5587,1,1,16.0,0.244084,0.338359
2421,group_5590,1,1,16.0,0.244084,0.338359
2422,group_3747,1,1,16.0,0.244084,0.338359
2423,group_560,1,4,20.0,0.308883,0.14501
2424,group_1697,1,1,16.0,0.244084,0.338359
2425,group_2933,4,1,13.0,0.0,0.10290200000000001
2426,group_3208,1,1,16.0,0.244084,0.338359
2427,group_4877,1,1,16.0,0.244084,0.338359
2428,group_1420,3,1,12.0,0.0,0.10091300000000002
2429,group_4293,1,1,16.0,0.244084,0.338359
2430,group_3053,1,2,20.0,0.308883,0.13863399999999992
2431,group_1736,2,1,17.0,0.244084,0.343634
2432,group_5571,2,1,29.0,0.244084,0.379836
2433,group_3141,1,6,37.0,0.0,0.5038979999999998
2434,group_2621,5,5,28.0,0.0,0.16589299999999996
2435,group_2018,1,1,10.0,0.0,0.099431
2436,group_2748,1,1,10.0,0.0,0.10136
2437,group_1637,0,1,9.0,0.0,0.09870000000000001
2438,group_1062,1,1,10.0,0.0,0.10136
2439,group_279,1,1,35.0,0.244084,0.4564479999999999
2440,yeaD,1,1,10.0,0.0,0.099984
2441,nanA_1,1,1,10.0,0.0,0.09972800000000001
2442,group_1348,2,1,11.0,0.0,0.10024000000000001
2443,group_1369,6,5,22.0,0.0,0.158436
2444,group_3356,1,1,10.0,0.0,0.099807
2445,group_1633,1,1,10.0,0.0,0.09956300000000001
2446,group_205,2,2,18.0,0.065317,0.20279999999999995
2447,group_4720,2,0,21.0,0.065317,0.14598099999999997
2448,group_761,3,6,30.0,0.0,0.48528399999999994
2449,group_1835,0,1,9.0,0.0,0.09870000000000001
2450,group_2419,0,1,9.0,0.0,0.09870000000000001
2451,group_3292,2,1,11.0,0.0,0.102881
2452,group_1530,0,1,9.0,0.0,0.09870000000000001
2453,group_3714,1,1,10.0,0.0,0.09971500000000001
2454,group_1773,1,1,10.0,0.0,0.10074000000000001
2455,group_1559,0,1,9.0,0.0,0.09870000000000001
2456,mtr_1,0,1,9.0,0.0,0.09870000000000001
2457,group_3207,1,2,15.0,0.244084,0.337075
2458,group_3359,0,1,9.0,0.0,0.09870000000000001
2459,group_3504,1,1,10.0,0.0,0.09982600000000001
2460,group_3718,0,1,9.0,0.0,0.09870000000000001
2461,group_3561,0,1,9.0,0.0,0.09870000000000001
2462,group_3651,0,1,9.0,0.0,0.09870000000000001
2463,group_3698,0,1,9.0,0.0,0.09870000000000001
2464,fabG_3,0,1,9.0,0.0,0.09870000000000001
2465,group_706,0,1,9.0,0.0,0.09870000000000001
2466,group_1479,0,1,9.0,0.0,0.09870000000000001
2467,group_3189,0,1,9.0,0.0,0.09870000000000001
2468,group_343,0,1,9.0,0.0,0.09870000000000001
2469,group_3717,0,1,9.0,0.0,0.09870000000000001
2470,group_3728,0,1,9.0,0.0,0.09870000000000001
2471,group_4811,0,1,9.0,0.0,0.09870000000000001
2472,group_4841,0,1,9.0,0.0,0.09870000000000001
2473,group_5552,0,1,9.0,0.0,0.09870000000000001
2474,group_1312,0,1,9.0,0.0,0.09870000000000001
2475,group_2485,0,1,9.0,0.0,0.09870000000000001
2476,group_2664,0,1,9.0,0.0,0.09870000000000001
2477,glcR,0,1,9.0,0.0,0.09870000000000001
2478,group_4278,0,1,9.0,0.0,0.09870000000000001
2479,group_4280,0,1,9.0,0.0,0.09870000000000001
2480,group_4807,0,1,9.0,0.0,0.09870000000000001
2481,group_4824,0,1,9.0,0.0,0.09870000000000001
2482,group_4840,0,1,9.0,0.0,0.09870000000000001
2483,group_4855,0,1,9.0,0.0,0.09870000000000001
2484,group_5519,0,1,9.0,0.0,0.09870000000000001
2485,group_5533,0,1,9.0,0.0,0.09870000000000001
2486,group_5547,0,1,9.0,0.0,0.09870000000000001
2487,group_5551,0,1,9.0,0.0,0.09870000000000001
2488,group_5657,0,1,9.0,0.0,0.09870000000000001
2489,group_6880,0,1,9.0,0.0,0.09870000000000001
2490,group_3684,0,1,9.0,0.0,0.09870000000000001
2491,group_456,2,0,21.0,0.033531,0.12392499999999997
2492,group_4833,0,1,9.0,0.0,0.09870000000000001
2493,group_4842,0,1,9.0,0.0,0.09870000000000001
2494,group_4848,0,1,9.0,0.0,0.09870000000000001
2495,group_4860,0,1,9.0,0.0,0.09870000000000001
2496,group_5525,0,1,9.0,0.0,0.09870000000000001
2497,group_5535,0,1,9.0,0.0,0.09870000000000001
2498,group_5554,0,1,9.0,0.0,0.09870000000000001
2499,group_5555,0,1,9.0,0.0,0.09870000000000001
2500,group_6823,0,1,9.0,0.0,0.09870000000000001
2501,group_6838,0,1,9.0,0.0,0.09870000000000001
2502,group_6848,0,1,9.0,0.0,0.09870000000000001
2503,group_6860,0,1,9.0,0.0,0.09870000000000001
2504,fldZ_2,0,1,9.0,0.0,0.09870000000000001
2505,group_1496,1,0,20.0,0.32583,0.11866499999999998
2506,group_1693,0,1,9.0,0.0,0.09870000000000001
2507,yxlF_2,0,1,9.0,0.0,0.09870000000000001
2508,group_4239,0,1,9.0,0.0,0.09870000000000001
2509,group_4808,0,1,9.0,0.0,0.09870000000000001
2510,glpP,0,1,9.0,0.0,0.09870000000000001
2511,group_4838,0,1,9.0,0.0,0.09870000000000001
2512,group_5524,0,1,9.0,0.0,0.09870000000000001
2513,group_5566,0,1,9.0,0.0,0.09870000000000001
2514,group_5568,0,1,9.0,0.0,0.09870000000000001
2515,group_6899,0,1,9.0,0.0,0.09870000000000001
2516,group_944,0,1,9.0,0.0,0.09870000000000001
2517,group_2861,0,1,9.0,0.0,0.09870000000000001
2518,hmuV_2,0,1,9.0,0.0,0.09870000000000001
2519,group_413,0,1,9.0,0.0,0.09870000000000001
2520,group_4253,0,1,9.0,0.0,0.09870000000000001
2521,glpK_1,0,1,9.0,0.0,0.09870000000000001
2522,group_4834,0,1,9.0,0.0,0.09870000000000001
2523,group_4847,0,1,9.0,0.0,0.09870000000000001
2524,group_4857,0,1,9.0,0.0,0.09870000000000001
2525,group_4858,0,1,9.0,0.0,0.09870000000000001
2526,group_5516,0,1,9.0,0.0,0.09870000000000001
2527,yxlF_1,0,1,9.0,0.0,0.09870000000000001
2528,group_5527,0,1,9.0,0.0,0.09870000000000001
2529,group_6853,0,1,9.0,0.0,0.09870000000000001
2530,group_6871,0,1,9.0,0.0,0.09870000000000001
2531,group_6884,0,1,9.0,0.0,0.09870000000000001
2532,group_6908,0,1,9.0,0.0,0.09870000000000001
2533,group_6910,0,1,9.0,0.0,0.09870000000000001
2534,group_6911,0,1,9.0,0.0,0.09870000000000001
2535,group_6919,0,1,9.0,0.0,0.09870000000000001
2536,group_6920,0,1,9.0,0.0,0.09870000000000001
2537,group_2288,0,1,9.0,0.0,0.09870000000000001
2538,group_3671,0,1,9.0,0.0,0.09870000000000001
2539,group_3682,0,1,9.0,0.0,0.09870000000000001
2540,group_4275,0,1,9.0,0.0,0.09870000000000001
2541,group_4277,0,1,9.0,0.0,0.09870000000000001
2542,artM,0,1,9.0,0.0,0.09870000000000001
2543,group_4835,0,1,9.0,0.0,0.09870000000000001
2544,group_5517,0,1,9.0,0.0,0.09870000000000001
2545,group_5520,0,1,9.0,0.0,0.09870000000000001
2546,group_5521,0,1,9.0,0.0,0.09870000000000001
2547,group_5534,0,1,9.0,0.0,0.09870000000000001
2548,group_5536,0,1,9.0,0.0,0.09870000000000001
2549,ydaF,0,1,9.0,0.0,0.09870000000000001
2550,group_5543,0,1,9.0,0.0,0.09870000000000001
2551,group_5544,0,1,9.0,0.0,0.09870000000000001
2552,group_5546,0,1,9.0,0.0,0.09870000000000001
2553,group_5562,0,1,9.0,0.0,0.09870000000000001
2554,group_5564,0,1,9.0,0.0,0.09870000000000001
2555,group_5567,0,1,9.0,0.0,0.09870000000000001
2556,group_6817,0,1,9.0,0.0,0.09870000000000001
2557,amyX,0,1,9.0,0.0,0.09870000000000001
2558,abfB,0,1,9.0,0.0,0.09870000000000001
2559,group_6829,0,1,9.0,0.0,0.09870000000000001
2560,group_6830,0,1,9.0,0.0,0.09870000000000001
2561,group_6833,0,1,9.0,0.0,0.09870000000000001
2562,pat_2,0,1,9.0,0.0,0.09870000000000001
2563,group_6835,0,1,9.0,0.0,0.09870000000000001
2564,group_6836,0,1,9.0,0.0,0.09870000000000001
2565,group_6839,0,1,9.0,0.0,0.09870000000000001
2566,group_6840,0,1,9.0,0.0,0.09870000000000001
2567,group_6846,0,1,9.0,0.0,0.09870000000000001
2568,group_6847,0,1,9.0,0.0,0.09870000000000001
2569,group_6850,0,1,9.0,0.0,0.09870000000000001
2570,group_6852,0,1,9.0,0.0,0.09870000000000001
2571,group_6857,0,1,9.0,0.0,0.09870000000000001
2572,group_6861,0,1,9.0,0.0,0.09870000000000001
2573,group_6864,0,1,9.0,0.0,0.09870000000000001
2574,group_6865,0,1,9.0,0.0,0.09870000000000001
2575,group_6872,0,1,9.0,0.0,0.09870000000000001
2576,group_6874,0,1,9.0,0.0,0.09870000000000001
2577,group_6876,0,1,9.0,0.0,0.09870000000000001
2578,group_6878,0,1,9.0,0.0,0.09870000000000001
2579,group_6881,0,1,9.0,0.0,0.09870000000000001
2580,group_6882,0,1,9.0,0.0,0.09870000000000001
2581,group_6883,0,1,9.0,0.0,0.09870000000000001
2582,group_6895,0,1,9.0,0.0,0.09870000000000001
2583,group_6896,0,1,9.0,0.0,0.09870000000000001
2584,group_6898,0,1,9.0,0.0,0.09870000000000001
2585,group_6902,0,1,9.0,0.0,0.09870000000000001
2586,group_6905,0,1,9.0,0.0,0.09870000000000001
2587,group_6906,0,1,9.0,0.0,0.09870000000000001
2588,group_6909,0,1,9.0,0.0,0.09870000000000001
2589,group_6912,0,1,9.0,0.0,0.09870000000000001
2590,group_6915,0,1,9.0,0.0,0.09870000000000001
2591,group_6916,0,1,9.0,0.0,0.09870000000000001
2592,group_6918,0,1,9.0,0.0,0.09870000000000001
2593,group_1941,0,1,9.0,0.0,0.09870000000000001
2594,group_2908,0,1,9.0,0.0,0.09870000000000001
2595,mprA_2,1,0,20.0,0.32583,0.11866499999999998
2596,group_4633,0,1,9.0,0.0,0.09870000000000001
2597,group_5513,0,1,9.0,0.0,0.09870000000000001
2598,group_5518,0,1,9.0,0.0,0.09870000000000001
2599,group_6831,0,1,9.0,0.0,0.09870000000000001
2600,group_6859,0,1,9.0,0.0,0.09870000000000001
2601,group_6913,0,1,9.0,0.0,0.09870000000000001
2602,group_807,0,1,9.0,0.0,0.09870000000000001
2603,group_1290,0,1,9.0,0.0,0.09870000000000001
2604,ddlB,0,1,9.0,0.0,0.09870000000000001
2605,group_308,6,5,19.0,0.0,0.165756
2606,group_3691,0,1,9.0,0.0,0.09870000000000001
2607,group_4271,0,1,9.0,0.0,0.09870000000000001
2608,group_4567,1,0,20.0,0.32583,0.11866499999999998
2609,group_517,2,0,21.0,0.251862,0.12018599999999997
2610,group_5523,0,1,9.0,0.0,0.09870000000000001
2611,group_6837,0,1,9.0,0.0,0.09870000000000001
2612,group_5548,0,1,9.0,0.0,0.09870000000000001
2613,group_1322,2,0,21.0,0.250205,0.11939599999999997
2614,group_3072,1,0,20.0,0.32583,0.11866499999999998
2615,group_562,0,1,9.0,0.0,0.09870000000000001
2616,group_209,1,2,17.0,0.308883,0.17548399999999997
2617,hprA,0,1,9.0,0.0,0.09870000000000001
2618,group_6875,0,1,9.0,0.0,0.09870000000000001
2619,group_6885,0,1,9.0,0.0,0.09870000000000001
2620,group_2070,2,0,21.0,0.31588099999999997,0.11934199999999998
2621,group_6917,0,1,9.0,0.0,0.09870000000000001
2622,group_3190,0,1,9.0,0.0,0.09870000000000001
2623,group_3793,0,1,9.0,0.0,0.09870000000000001
2624,group_5282,1,0,20.0,0.32583,0.11866499999999998
2625,group_4600,1,1,10.0,0.0,0.10397500000000001
2626,group_1091,1,0,20.0,0.32583,0.11866499999999998
2627,group_1392,0,1,9.0,0.0,0.09870000000000001
2628,group_88,1,4,14.0,0.0,0.1745359999999999
2629,group_1652,1,2,9.0,0.0,0.09417099999999999
2630,group_3677,0,1,9.0,0.0,0.09870000000000001
2631,group_4804,0,1,9.0,0.0,0.09870000000000001
2632,group_100,4,1,15.0,0.065317,0.11312399999999999
2633,group_2294,0,2,8.0,0.0,0.097641
2634,group_4805,0,1,9.0,0.0,0.09870000000000001
2635,group_3027,1,1,16.0,0.244084,0.338359
2636,cse3,0,1,9.0,0.0,0.09870000000000001
2637,group_6816,0,1,9.0,0.0,0.09870000000000001
2638,mltF,0,1,9.0,0.0,0.09870000000000001
2639,group_538,0,5,35.0,0.0,0.5296779999999998
2640,group_6822,0,1,9.0,0.0,0.09870000000000001
2641,group_6900,0,1,9.0,0.0,0.09870000000000001
2642,group_4803,0,1,9.0,0.0,0.09870000000000001
2643,group_5563,0,1,9.0,0.0,0.09870000000000001
2644,group_6845,0,1,9.0,0.0,0.09870000000000001
2645,group_4846,0,1,9.0,0.0,0.09870000000000001
2646,cas3,0,1,9.0,0.0,0.09870000000000001
2647,group_6819,0,1,9.0,0.0,0.09870000000000001
2648,group_6821,0,1,9.0,0.0,0.09870000000000001
2649,group_6901,0,1,9.0,0.0,0.09870000000000001
2650,group_2051,1,2,9.0,0.0,0.074044
2651,group_2695,0,1,9.0,0.0,0.09870000000000001
2652,xylB,0,1,9.0,0.0,0.09870000000000001
2653,casC,0,1,9.0,0.0,0.09870000000000001
2654,fucA,0,1,9.0,0.0,0.09870000000000001
2655,group_6844,0,1,9.0,0.0,0.09870000000000001
2656,group_1595,0,2,8.0,0.0,0.071384
2657,mntA,3,2,11.0,0.030719999999999997,0.132531
2658,group_992,5,2,11.0,0.052435999999999997,0.05428000000000001
2659,group_486,0,2,8.0,0.0,0.097641
2660,group_6842,0,2,8.0,0.0,0.071384
2661,group_2703,0,2,8.0,0.0,0.097641
2662,group_2969,2,2,8.0,0.021695,0.066987
2663,group_4849,0,2,8.0,0.0,0.071384
2664,group_4263,0,2,8.0,0.0,0.071384
2665,group_4831,0,2,8.0,0.0,0.071384
2666,group_6858,0,2,8.0,0.0,0.071384
2667,desK,0,2,8.0,0.0,0.097641
2668,group_6903,0,2,8.0,0.0,0.071384
2669,group_6841,0,2,8.0,0.0,0.071384
2670,group_4268,0,2,8.0,0.0,0.071384
2671,group_4817,0,2,8.0,0.0,0.071384
2672,group_4839,0,2,8.0,0.0,0.071384
2673,group_6849,0,2,8.0,0.0,0.071384
2674,group_6868,0,2,8.0,0.0,0.071384
2675,group_697,0,1,9.0,0.0,0.09870000000000001
2676,group_6843,0,2,8.0,0.0,0.071384
2677,group_6832,0,1,9.0,0.0,0.09870000000000001
2678,eryA,0,2,8.0,0.0,0.09344
2679,group_4320,3,3,19.0,0.244084,0.31746300000000005
2680,group_3118,0,2,8.0,0.0,0.09344
2681,group_5381,1,2,14.0,0.0,0.151531
2682,group_95,0,1,9.0,0.0,0.09870000000000001
2683,group_1057,1,1,19.0,0.32583,0.11697299999999998
2684,group_2409,0,2,8.0,0.0,0.071384
2685,group_4615,1,2,14.0,0.0,0.151531
2686,group_725,0,2,8.0,0.0,0.071384
2687,group_6904,0,1,9.0,0.0,0.09870000000000001
2688,group_362,3,1,12.0,0.0,0.101554
2689,group_6683,1,2,14.0,0.0,0.151531
2690,group_5559,0,2,8.0,0.0,0.071384
2691,group_7082,0,2,8.0,0.0,0.071384
2692,group_5560,0,2,8.0,0.0,0.071384
2693,group_5561,0,2,8.0,0.0,0.071384
2694,metB,0,2,8.0,0.0,0.071384
2695,group_6889,0,2,8.0,0.0,0.071384
2696,group_6890,0,2,8.0,0.0,0.071384
2697,group_6891,0,2,8.0,0.0,0.071384
2698,algU,0,2,8.0,0.0,0.071384
2699,group_6893,0,2,8.0,0.0,0.071384
2700,mgl,0,2,8.0,0.0,0.071384
2701,group_5242,2,3,22.0,0.244084,0.4317359999999999
2702,group_58,3,4,15.0,0.050052,0.28509099999999993
2703,group_1734,2,0,21.0,0.252038,0.11920099999999997
2704,group_464,3,2,16.0,0.25182,0.09749599999999999
2705,group_771,0,1,9.0,0.0,0.09870000000000001
2706,group_1014,1,2,16.0,0.308883,0.11947899999999999
2707,group_4251,2,1,11.0,0.0,0.100538
2708,group_1102,0,2,8.0,0.0,0.071384
2709,cycA_4,4,2,13.0,0.030719999999999997,0.05508299999999999
2710,group_1962,1,2,15.0,0.308883,0.135647
2711,group_1748,5,1,12.0,0.030719999999999997,0.026538
2712,xdh,1,4,15.0,0.021695,0.330096
2713,group_2102,2,1,6.0,0.030719999999999997,0.020488000000000003
2714,group_349,2,6,24.0,0.244084,0.39096699999999995
2715,group_2882,2,0,21.0,0.250205,0.11939599999999997
2716,group_4845,0,3,7.0,0.0,0.06965600000000001
2717,group_7077,0,2,8.0,0.0,0.09344
2718,nagJ,0,2,8.0,0.0,0.09697200000000002
2719,group_1855,3,3,12.0,0.021695,0.14017799999999997
2720,whiB_1,0,2,8.0,0.0,0.09697200000000002
2721,narY,0,1,9.0,0.0,0.09870000000000001
2722,group_6820,0,2,8.0,0.0,0.09697200000000002
2723,group_1583,3,11,23.0,0.0,0.407759
2724,group_4115,1,2,18.0,0.32583,0.10801199999999998
2725,group_6897,0,1,9.0,0.0,0.09870000000000001
2726,group_1521,6,11,30.0,0.0,0.5032459999999999
2727,group_3192,0,1,9.0,0.0,0.09870000000000001
2728,group_5387,1,1,18.0,0.308883,0.17634699999999998
2729,group_572,3,2,17.0,0.065317,0.36523500000000003
2730,group_4964,1,1,16.0,0.32583,0.07273700000000001
2731,group_6825,0,1,9.0,0.0,0.09870000000000001
2732,group_2170,3,0,8.0,0.050052,0.02058
2733,group_107,2,4,17.0,0.316068,0.11275299999999998
2734,group_6657,2,0,18.0,0.33166799999999996,0.09308699999999998
2735,group_492,1,2,9.0,0.0,0.094703
2736,gsiA,3,0,7.0,0.030719999999999997,0.008499
2737,group_5652,0,3,7.0,0.0,0.091712
2738,group_1216,2,5,18.0,0.244084,0.301148
