TreeTipLabel,Dataset,Lineage,Subphylogroup,Phylogroup,NewTreeTipLabel,SampleName
S8PA3F_25YE16,Baker2023,acera67,K.1.2,K,Family 8 - Adult 1 - Lineage 67 - TP3,8PA3F_25YE16
S8PA3F_25YE17,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE17
S8PA3F_25YE18,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE18
S8PA3F_25YE19,Baker2023,acera67,K.1.2,K,Family 8 - Adult 1 - Lineage 67 - TP3,8PA3F_25YE19
S8PA3F_25YE2,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE2
S8PA3F_25YE20,Baker2023,acera67,K.1.2,K,Family 8 - Adult 1 - Lineage 67 - TP3,8PA3F_25YE20
S8PA3F_25YE21,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE21
S8PA3F_25YE22,Baker2023,acera67,K.1.2,K,Family 8 - Adult 1 - Lineage 67 - TP3,8PA3F_25YE22
S8PA3F_25YE24,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE24
S8PA3F_25YE3,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE3
S8PA3F_25YE4,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE4
S8PA3F_25YE5,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE5
S8PA3F_25YE6,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE6
S8PA3F_25YE7,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE7
S8PA3F_25YE8,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE8
S8PA3F_25YE9,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3F_25YE9
S8PA3K_25YE49,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3K_25YE49
S8PA3K_25YE50,Baker2023,acera67,K.1.2,K,Family 8 - Adult 1 - Lineage 67 - TP3,8PA3K_25YE50
S8PA3K_25YE52,Baker2023,acera70,K.1.2,K,Family 8 - Adult 1 - Lineage 70 - TP3,8PA3K_25YE52
